Year,Month,Day,Weekday,Direction,Line,Hint,Answer,Author,Editor,PuzTitle,PuzClue,NumRows,NumCols,NumWords,NumBlocks,MissingLetters
1995,1,3,Tuesday,Down,28,Que follower; in song,SERA,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,31,___ bene,NOTA,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,32,Mr. Quayle,DAN,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,34,Drives away,ALIENATES,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,35,A number 1,FIRSTRATE,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,37,Christmas tree topper,STAR,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,40,Atty.'s degree,LLB,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,41,Parisian summers,ETES,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,42,What's more,ALSO,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,43,Constitution creators,FRAMERS,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,47,Actor Matheson,TIM,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,49,Narrows,TAPERS,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,50,Watchful one,EYER,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,52,Welsh dog,CORGI,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,55,Accelerator's counterpart,BRAKE,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,56,Western,OATER,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,57,Cast out,EGEST,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,59,Little hopper,TOAD,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,61,North Carolina county,ASHE,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,65,Drain cleaner,LYE,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,66,Pasture,LEA,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,3,Tuesday,Down,67,General Mills cereal,KIX,Rich Norris,Will Shortz,"New York Times, Tuesday, January 3, 1995","Jodie Foster's directorial debut, 1991",15,15,78,38,JQZ
1995,1,2,Monday,Across,1,Israeli port,HAIFA,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,6,"""Of ___ I sing""",THEE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,10,Flattened circle,OVAL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,14,Fall flower,ASTER,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,15,Is under the weather,AILS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,16,Accumulation,PILE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,17,It's lined with bars,SHEETMUSIC,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,19,Palindromic pop quartet,ABBA,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,20,Irritate,PESTER,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,21,Snoozing,ASLEEP,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,23,"""Just a ___""",TAD,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,26,Failures,LOSSES,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,27,Leadership group,CADRE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,32,Rigorous exams,ORALS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,34,Bay window,ORIEL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,35,"1985 film ""___ Williams""",REMO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,36,Mexican coin,PESO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,40,Carte blanche,BLANKETAPPROVAL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,43,Fly alone,SOLO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,44,Identical,SAME,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,45,Identically,ALIKE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,46,Rancher's cattle,STEER,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,47,Lawn pests,MOLES,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,48,Ravel work,BOLERO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,52,Lair,DEN,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,54,Polar covering,ICECAP,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,55,Makes watertight,CAULKS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,61,When doubled; a Samoan port,PAGO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,62,1959 Doris Day film,PILLOWTALK,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,66,Airline to Jerusalem,ELAL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,67,___ Lackawanna Railway,ERIE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,68,Hawaiian island,LANAI,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,69,Cowgirl Evans,DALE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,70,Actor Alan,LADD,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Across,71,Won't,SHANT,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,1,Door holder,HASP,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,2,Late tennis V.I.P.,ASHE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,3,Followers,ITES,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,4,Yard sections,FEET,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,5,Comic Johnson,ARTE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,6,Shape of St. Anthony's cross,TAU,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,7,That guy's,HIS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,8,Yale Bulldog,ELI,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,9,Bake in sauce,ESCALLOP,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,10,October stones,OPALS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,11,Feelings; in slang,VIBES,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,12,Playwright Edward,ALBEE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,13,Bounds,LEAPS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,18,"""The A-Team"" star",MRT,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,22,Stranded sailor's call,SOS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,24,Central arteries,AORTAE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,25,Indulged in reveries,DREAMED,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,27,Corny throwaways,COBS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,28,Folkie Guthrie,ARLO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,29,Watch's face,DIAL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,30,Nevada city,RENO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,31,Moose,ELK,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,33,Electrical unit,AMPERE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,36,Game with sticks,POLO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,37,Sinful,EVIL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,38,"""For heaven's ___!""",SAKE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,39,Bullring cries,OLES,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,41,Impediment; at law,ESTOPPEL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,42,Computer capacity; for short,RAM,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,46,Mrs. in Madrid,SRA,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,48,Two-legged,BIPED,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,49,Florida city,OCALA,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,50,Over 21; liquorwise,LEGAL,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,51,Pierre's school,ECOLE,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,53,Sgt. or cpl.,NCO,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,56,Shoemaker's tools,AWLS,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,57,Beehive State,UTAH,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,58,Actress Turner,LANA,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,59,Part of K.K.K.,KLAN,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,60,Comical playlet,SKIT,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,63,Mr. Gershwin,IRA,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,64,Cover,LID,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,2,Monday,Down,65,Conducted,LED,Sidney L. Robbins,Will Shortz,"New York Times, Monday, January 2, 1995",Shape of St. Anthony's cross,15,15,78,42,JQXYZ
1995,1,1,Sunday,Across,1,Auto accessory,ALARM,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,6,Britannia,ALBION,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,12,Country music's Axton,HOYT,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,16,Hansom,CAB,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,19,"Part of ""I; Claudius""",COMMA,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,20,Treat; as per a famous rule,DOUNTO,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,21,Remedy for dry toast,OLEO,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,22,First president of Korea,RHEE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,23,Event at which people have a ball,COUNTDOWNATTIMESSQUARE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,27,Sanctions,OKS,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,28,Cousin of a gimlet,AUGER,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,29,Prefix with masochism,SADO,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,30,It's all downhill from here,SUMMIT,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,31,Barely contain one's anger,SEETHE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,33,Joplin tune,RAG,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,35,Madrileño; e.g.,SENOR,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,38,Dismay,APPAL,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,39,Land,TERRA,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,40,One of the Maunas,KEA,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,42,"""Get off ___!""",MYBACK,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,44,Hearty quaff,ALE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,45,Jazz's Kid ___,ORY,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,47,Laugh-a-minute,CUTUP,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,49,Tenth of a joule,MEGAERG,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,51,Ruby anniversary,FORTIETH,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,55,Flaming Gorge Reservoir site,UTAH,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,57,Opinion,SAY,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,58,"Like Haydn's ""Surprise Symphony""",ING,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,60,"""Jake's Thing"" author",AMIS,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,61,Whence Jackie got her O,ARI,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,62,Full of holes,POROSE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,64,Hugger-mugger,COVERT,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,67,Stimpy's pal,REN,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,68,Spiral-shelled snail,WHELK,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,70,Additionally,TOO,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,71,Madrileño's moolah,PESETAS,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,72,Plankton components,ALGAE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,74,Our wish to you,ALLBESTFORNINETYFIVE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,78,Three-___ (multipurpose),INONE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,79,Sink,DESCEND,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,81,History chapter,ERA,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,82,Traffic jam,TIEUP,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,84,Army ___,ANT,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,85,Thickset,STOCKY,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,86,"DeNiro's ""Mean Streets"" co-star",KEITEL,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,89,Stack of oldies; maybe,LPS,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,90,Greek consonants,PSIS,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,91,180 degrees from norte,SUR,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,92,One of the Vanderbilts,AMY,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,94,First name in architecture,EERO,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,95,Not one to go solo,ESCORTEE,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,97,Cornstalks strands,TASSELS,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,100,"""Understood""",ROGER,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,102,Dude,GUY,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,103,Bridle's mouthpiece,BIT,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,105,Singer Carey,MARIAH,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
1995,1,1,Sunday,Across,107,Adolphe ___; musical instrument inventor,SAX,Henry Hook,Will Shortz,A New Beginning,"Adolphe ___, musical instrument inventor",21,22,151,76,
