,Date,Weekday,BlockDensity,OtherPuzAns,AnswerLength,WeekdayNum
5513,2009-05-15,Friday,14.222222222222221,4065,5.361111111111111,4
5514,2009-05-16,Saturday,11.11111111111111,2723,5.882352941176471,5
5515,2009-05-17,Sunday,17.233560090702948,7469,5.214285714285714,6
5516,2009-05-18,Monday,16.0,5499,4.846153846153846,0
5517,2009-05-19,Tuesday,16.88888888888889,5986,4.794871794871795,1
5518,2009-05-20,Wednesday,17.5,5751,5.142857142857143,2
5519,2009-05-21,Thursday,16.0,5904,4.846153846153846,3
5520,2009-05-22,Friday,11.555555555555555,2607,5.852941176470588,4
5521,2009-05-23,Saturday,12.88888888888889,3603,5.764705882352941,5
5522,2009-05-24,Sunday,17.913832199546487,7365,5.171428571428572,6
5523,2009-05-25,Monday,16.19047619047619,5120,4.957746478873239,0
5524,2009-05-26,Tuesday,16.88888888888889,5268,4.794871794871795,1
5525,2009-05-27,Wednesday,16.444444444444446,5058,4.82051282051282,2
5526,2009-05-28,Thursday,14.222222222222221,3973,5.078947368421052,3
5527,2009-05-29,Friday,12.0,2160,6.0,4
5528,2009-05-30,Saturday,15.555555555555555,1989,5.277777777777778,5
5529,2009-05-31,Sunday,16.099773242630384,8949,5.36231884057971,6
5530,2009-06-01,Monday,18.22222222222222,5560,4.717948717948718,0
5531,2009-06-02,Tuesday,17.77777777777778,5471,4.868421052631579,1
5532,2009-06-03,Wednesday,16.0,3801,4.846153846153846,2
5533,2009-06-04,Thursday,13.777777777777779,3190,5.388888888888889,3
5534,2009-06-05,Friday,10.666666666666668,3290,6.090909090909091,4
5535,2009-06-06,Saturday,13.777777777777779,3833,5.388888888888889,5
5536,2009-06-07,Sunday,14.965986394557824,5979,5.8428571428571425,6
5537,2009-06-08,Monday,16.0,4998,4.846153846153846,0
5538,2009-06-09,Tuesday,16.0,3924,4.846153846153846,1
5539,2009-06-10,Wednesday,17.77777777777778,5142,5.0,2
5540,2009-06-11,Thursday,17.813765182186234,5165,5.075,3
5541,2009-06-12,Friday,11.555555555555555,2445,6.21875,4
5542,2009-06-13,Saturday,13.333333333333334,3771,5.571428571428571,5
5543,2009-06-14,Sunday,16.780045351473923,9527,5.242857142857143,6
5544,2009-06-15,Monday,16.0,6610,4.846153846153846,0
5545,2009-06-16,Tuesday,16.88888888888889,5436,5.054054054054054,1
5546,2009-06-17,Wednesday,16.88888888888889,4785,4.794871794871795,2
5547,2009-06-18,Thursday,16.0,5848,4.846153846153846,3
5548,2009-06-19,Friday,13.777777777777779,3360,5.542857142857143,4
5549,2009-06-20,Saturday,12.0,3221,5.823529411764706,5
5550,2009-06-21,Sunday,16.099773242630384,7928,5.36231884057971,6
5551,2009-06-22,Monday,17.77777777777778,6605,4.743589743589744,0
5552,2009-06-23,Tuesday,16.0,5767,4.846153846153846,1
5553,2009-06-24,Wednesday,18.666666666666668,4649,4.6923076923076925,2
5554,2009-06-25,Thursday,17.77777777777778,5196,5.0,3
5555,2009-06-26,Friday,12.444444444444445,2094,5.628571428571429,4
5556,2009-06-27,Saturday,14.666666666666666,3376,5.647058823529412,5
5557,2009-06-28,Sunday,15.646258503401361,7960,5.314285714285714,6
5558,2009-06-29,Monday,14.222222222222221,4361,5.216216216216216,0
5559,2009-06-30,Tuesday,17.77777777777778,5502,4.743589743589744,1
5560,2009-07-01,Wednesday,16.0,5211,4.846153846153846,2
5561,2009-07-02,Thursday,16.88888888888889,3402,5.527777777777778,3
5562,2009-07-03,Friday,12.88888888888889,3396,5.444444444444445,4
5563,2009-07-04,Saturday,12.444444444444445,3477,5.628571428571429,5
5564,2009-07-05,Sunday,16.3265306122449,7835,5.271428571428571,6
5565,2009-07-06,Monday,17.77777777777778,6224,4.743589743589744,0
5566,2009-07-07,Tuesday,16.88888888888889,7668,4.794871794871795,1
5567,2009-07-08,Wednesday,16.88888888888889,4506,4.921052631578948,2
5568,2009-07-09,Thursday,15.0,3845,5.298701298701299,3
5569,2009-07-10,Friday,16.88888888888889,3478,5.84375,4
5570,2009-07-11,Saturday,13.333333333333334,3071,5.735294117647059,5
5571,2009-07-12,Sunday,15.419501133786847,8891,5.328571428571428,6
5572,2009-07-13,Monday,16.88888888888889,7362,4.794871794871795,0
5573,2009-07-14,Tuesday,16.666666666666664,6201,5.063291139240507,1
5574,2009-07-15,Wednesday,15.11111111111111,4523,5.026315789473684,2
5575,2009-07-16,Thursday,15.11111111111111,4183,5.472222222222222,3
5576,2009-07-17,Friday,13.333333333333334,3250,5.571428571428571,4
5577,2009-07-18,Saturday,15.555555555555555,880,6.551724137931035,5
5578,2009-07-19,Sunday,15.873015873015872,7585,5.3,6
5579,2009-07-20,Monday,16.88888888888889,5458,4.921052631578948,0
5580,2009-07-21,Tuesday,16.0,4036,5.25,1
5581,2009-07-22,Wednesday,16.0,5896,4.846153846153846,2
5582,2009-07-23,Thursday,16.666666666666664,7097,4.705882352941177,3
5583,2009-07-24,Friday,16.0,2564,6.096774193548387,4
5584,2009-07-25,Saturday,13.333333333333334,4051,5.571428571428571,5
5585,2009-07-26,Sunday,18.714555765595463,8957,5.176470588235294,6
5586,2009-07-27,Monday,15.11111111111111,4326,5.162162162162162,0
5587,2009-07-28,Tuesday,18.666666666666668,5980,4.815789473684211,1
5588,2009-07-29,Wednesday,15.11111111111111,5832,5.026315789473684,2
5589,2009-07-30,Thursday,18.22222222222222,3932,4.842105263157895,3
5590,2009-07-31,Friday,14.666666666666666,5618,5.333333333333333,4
5591,2009-08-01,Saturday,13.333333333333334,3003,5.909090909090909,5
5592,2009-08-02,Sunday,16.780045351473923,7033,5.7,6
5593,2009-08-03,Monday,16.0,5476,4.973684210526316,0
5594,2009-08-04,Tuesday,16.88888888888889,6869,4.794871794871795,1
5595,2009-08-05,Wednesday,15.11111111111111,4081,5.162162162162162,2
5596,2009-08-06,Thursday,17.77777777777778,5257,5.0,3
5597,2009-08-07,Friday,9.333333333333334,2537,6.181818181818182,4
5598,2009-08-08,Saturday,16.444444444444446,2998,5.529411764705882,5
5599,2009-08-09,Sunday,16.3265306122449,9305,5.271428571428571,6
5600,2009-08-10,Monday,16.88888888888889,5303,4.794871794871795,0
5601,2009-08-11,Tuesday,16.444444444444446,4880,4.82051282051282,1
5602,2009-08-12,Wednesday,16.88888888888889,3512,5.194444444444445,2
5603,2009-08-13,Thursday,15.11111111111111,2991,5.457142857142857,3
5604,2009-08-14,Friday,11.555555555555555,3303,5.685714285714286,4
5605,2009-08-15,Saturday,15.11111111111111,3355,5.617647058823529,5
5606,2009-08-16,Sunday,14.285714285714285,5634,5.478260869565218,6
5607,2009-08-17,Monday,16.88888888888889,6577,4.794871794871795,0
5608,2009-08-18,Tuesday,16.666666666666664,6629,4.938271604938271,1
5609,2009-08-19,Wednesday,17.5,4760,5.142857142857143,2
5610,2009-08-20,Thursday,16.0,3602,5.486486486486487,3
5611,2009-08-21,Friday,12.0,2387,6.0,4
5612,2009-08-22,Saturday,11.555555555555555,2910,5.685714285714286,5
5613,2009-08-23,Sunday,16.780045351473923,6198,5.242857142857143,6
5614,2009-08-24,Monday,16.0,5564,4.973684210526316,0
5615,2009-08-25,Tuesday,16.88888888888889,6327,4.921052631578948,1
5616,2009-08-26,Wednesday,16.88888888888889,5046,5.054054054054054,2
5617,2009-08-27,Thursday,17.77777777777778,6858,4.743589743589744,3
5618,2009-08-28,Friday,12.0,2656,5.5,4
5619,2009-08-29,Saturday,10.222222222222223,2293,5.9411764705882355,5
5620,2009-08-30,Sunday,18.140589569160998,10145,5.1571428571428575,6
5621,2009-08-31,Monday,16.0,5468,4.846153846153846,0
5622,2009-09-01,Tuesday,17.77777777777778,5262,4.868421052631579,1
5623,2009-09-02,Wednesday,16.444444444444446,3525,5.081081081081081,2
5624,2009-09-03,Thursday,15.11111111111111,4902,5.026315789473684,3
5625,2009-09-04,Friday,8.444444444444445,2131,6.4375,4
5626,2009-09-05,Saturday,14.666666666666666,2765,5.647058823529412,5
5627,2009-09-06,Sunday,17.233560090702948,7747,5.214285714285714,6
5628,2009-09-07,Monday,16.88888888888889,5521,4.794871794871795,0
5629,2009-09-08,Tuesday,16.0,6235,4.846153846153846,1
5630,2009-09-09,Wednesday,16.88888888888889,5113,4.921052631578948,2
5631,2009-09-10,Thursday,16.0,4425,5.076923076923077,3
5632,2009-09-11,Friday,18.666666666666668,4081,5.228571428571429,4
5633,2009-09-12,Saturday,12.444444444444445,2334,5.628571428571429,5
5634,2009-09-13,Sunday,21.99546485260771,8080,5.134328358208955,6
5635,2009-09-14,Monday,16.88888888888889,5311,4.921052631578948,0
5636,2009-09-15,Tuesday,16.0,5437,4.973684210526316,1
5637,2009-09-16,Wednesday,16.0,6007,4.973684210526316,2
5638,2009-09-17,Thursday,16.0,5389,4.973684210526316,3
5639,2009-09-18,Friday,14.222222222222221,3964,5.361111111111111,4
5640,2009-09-19,Saturday,14.201183431952662,3418,5.178571428571429,5
5641,2009-09-20,Sunday,18.140589569160998,8874,5.1571428571428575,6
5642,2009-09-21,Monday,16.0,6390,4.973684210526316,0
5643,2009-09-22,Tuesday,17.77777777777778,6255,4.868421052631579,1
5644,2009-09-23,Wednesday,19.555555555555557,5992,4.7631578947368425,2
5645,2009-09-24,Thursday,15.11111111111111,4599,5.305555555555555,3
5646,2009-09-25,Friday,13.333333333333334,4133,5.571428571428571,4
5647,2009-09-26,Saturday,12.0,3163,5.5,5
5648,2009-09-27,Sunday,16.3265306122449,6590,5.536231884057971,6
5649,2009-09-28,Monday,16.0,5464,4.846153846153846,0
5650,2009-09-29,Tuesday,16.0,5027,4.846153846153846,1
5651,2009-09-30,Wednesday,17.77777777777778,4662,4.743589743589744,2
5652,2009-10-01,Thursday,14.666666666666666,4212,5.333333333333333,3
5653,2009-10-02,Friday,13.777777777777779,3500,5.705882352941177,4
5654,2009-10-03,Saturday,11.11111111111111,2240,5.882352941176471,5
5655,2009-10-04,Sunday,15.873015873015872,8722,5.3,6
5656,2009-10-05,Monday,16.0,4925,5.108108108108108,0
5657,2009-10-06,Tuesday,15.11111111111111,4269,5.026315789473684,1
5658,2009-10-07,Wednesday,18.666666666666668,5281,4.6923076923076925,2
5659,2009-10-08,Thursday,14.222222222222221,4031,5.216216216216216,3
5660,2009-10-09,Friday,12.0,4484,5.5,4
5661,2009-10-10,Saturday,14.222222222222221,4118,5.514285714285714,5
5662,2009-10-11,Sunday,16.099773242630384,6097,5.285714285714286,6
5663,2009-10-12,Monday,16.0,5469,4.846153846153846,0
5664,2009-10-13,Tuesday,16.0,4306,4.973684210526316,1
5665,2009-10-14,Wednesday,17.77777777777778,6855,4.743589743589744,2
5666,2009-10-15,Thursday,14.666666666666666,4086,5.1891891891891895,3
5667,2009-10-16,Friday,12.444444444444445,2753,5.794117647058823,4
5668,2009-10-17,Saturday,13.777777777777779,2700,5.542857142857143,5
5669,2009-10-18,Sunday,17.233560090702948,9858,5.177304964539007,6
5670,2009-10-19,Monday,16.88888888888889,6487,4.794871794871795,0
5671,2009-10-20,Tuesday,16.88888888888889,6579,4.921052631578948,1
5672,2009-10-21,Wednesday,16.0,5251,4.846153846153846,2
5673,2009-10-22,Thursday,17.77777777777778,5009,4.743589743589744,3
5674,2009-10-23,Friday,12.88888888888889,2660,5.764705882352941,4
5675,2009-10-24,Saturday,12.0,3002,5.6571428571428575,5
5676,2009-10-25,Sunday,17.233560090702948,10321,5.214285714285714,6
5677,2009-10-26,Monday,14.222222222222221,3721,5.216216216216216,0
5678,2009-10-27,Tuesday,15.555555555555555,5004,5.0,1
5679,2009-10-28,Wednesday,17.77777777777778,4069,5.0,2
5680,2009-10-29,Thursday,13.333333333333334,3970,5.571428571428571,3
5681,2009-10-30,Friday,12.88888888888889,4952,5.444444444444445,4
5682,2009-10-31,Saturday,15.555555555555555,995,6.551724137931035,5
5683,2009-11-01,Sunday,15.646258503401361,7208,5.470588235294118,6
5684,2009-11-02,Monday,17.77777777777778,5135,4.868421052631579,0
5685,2009-11-03,Tuesday,16.0,4910,4.846153846153846,1
5686,2009-11-04,Wednesday,16.444444444444446,5301,4.947368421052632,2
5687,2009-11-05,Thursday,14.222222222222221,3870,5.216216216216216,3
5688,2009-11-06,Friday,13.333333333333334,2928,5.735294117647059,4
5689,2009-11-07,Saturday,12.88888888888889,2902,5.6,5
5690,2009-11-08,Sunday,16.099773242630384,7984,5.285714285714286,6
5691,2009-11-09,Monday,16.88888888888889,7592,4.794871794871795,0
5692,2009-11-10,Tuesday,15.11111111111111,5136,4.897435897435898,1
5693,2009-11-11,Wednesday,16.0,4475,4.973684210526316,2
5694,2009-11-12,Thursday,19.555555555555557,4847,5.552631578947368,3
5695,2009-11-13,Friday,14.666666666666666,3604,5.333333333333333,4
5696,2009-11-14,Saturday,14.166666666666666,4248,5.493333333333333,5
5697,2009-11-15,Sunday,17.687074829931973,7874,5.112676056338028,6
5698,2009-11-16,Monday,16.88888888888889,5873,4.794871794871795,0
5699,2009-11-17,Tuesday,17.77777777777778,5539,4.743589743589744,1
5700,2009-11-18,Wednesday,16.88888888888889,3766,5.054054054054054,2
5701,2009-11-19,Thursday,12.444444444444445,2416,5.628571428571429,3
5702,2009-11-20,Friday,16.0,3588,5.25,4
5703,2009-11-21,Saturday,14.222222222222221,2363,6.03125,5
5704,2009-11-22,Sunday,16.780045351473923,8550,5.242857142857143,6
5705,2009-11-23,Monday,16.0,5774,4.846153846153846,0
5706,2009-11-24,Tuesday,15.833333333333332,6144,4.867469879518072,1
5707,2009-11-25,Wednesday,15.11111111111111,4560,5.026315789473684,2
5708,2009-11-26,Thursday,16.0,5591,4.973684210526316,3
5709,2009-11-27,Friday,13.333333333333334,4816,5.416666666666667,4
5710,2009-11-28,Saturday,13.777777777777779,2609,5.705882352941177,5
5711,2009-11-29,Sunday,16.3265306122449,8350,5.197183098591549,6
5712,2009-11-30,Monday,18.666666666666668,5221,4.815789473684211,0
5713,2009-12-01,Tuesday,17.77777777777778,5165,5.0,1
5714,2009-12-02,Wednesday,16.0,5940,4.846153846153846,2
5715,2009-12-03,Thursday,16.88888888888889,3329,5.0,3
5716,2009-12-04,Friday,14.222222222222221,4911,5.514285714285714,4
5717,2009-12-05,Saturday,13.777777777777779,3878,5.388888888888889,5
5718,2009-12-06,Sunday,16.3265306122449,7034,5.507462686567164,6
5719,2009-12-07,Monday,15.11111111111111,4844,5.026315789473684,0
5720,2009-12-08,Tuesday,19.555555555555557,6622,4.525,1
5721,2009-12-09,Wednesday,16.88888888888889,5718,4.794871794871795,2
5722,2009-12-10,Thursday,15.555555555555555,6037,5.0,3
5723,2009-12-11,Friday,14.222222222222221,3383,5.514285714285714,4
5724,2009-12-12,Saturday,12.88888888888889,2404,5.764705882352941,5
5725,2009-12-13,Sunday,16.3265306122449,9667,5.271428571428571,6
5726,2009-12-14,Monday,16.88888888888889,3794,5.194444444444445,0
5727,2009-12-15,Tuesday,16.0,5692,4.846153846153846,1
5728,2009-12-16,Wednesday,14.666666666666666,4959,4.923076923076923,2
5729,2009-12-17,Thursday,17.77777777777778,4697,4.743589743589744,3
5730,2009-12-18,Friday,12.0,2223,5.5,4
5731,2009-12-19,Saturday,13.333333333333334,2932,5.909090909090909,5
5732,2009-12-20,Sunday,15.419501133786847,6949,5.328571428571428,6
5733,2009-12-21,Monday,16.88888888888889,5101,4.921052631578948,0
5734,2009-12-22,Tuesday,17.77777777777778,6482,4.743589743589744,1
5735,2009-12-23,Wednesday,16.88888888888889,4001,4.921052631578948,2
5736,2009-12-24,Thursday,16.88888888888889,4148,5.256410256410256,3
5737,2009-12-25,Friday,20.0,4174,5.052631578947368,4
5738,2009-12-26,Saturday,12.444444444444445,4261,5.472222222222222,5
5739,2009-12-27,Sunday,18.140589569160998,6984,5.18705035971223,6
5740,2009-12-28,Monday,16.444444444444446,4477,4.82051282051282,0
5741,2009-12-29,Tuesday,17.333333333333336,5497,4.769230769230769,1
5742,2009-12-30,Wednesday,16.88888888888889,4746,4.921052631578948,2
5743,2009-12-31,Thursday,16.444444444444446,5750,5.0,3
5744,2010-01-01,Friday,14.222222222222221,3119,5.514285714285714,4
5745,2010-01-02,Saturday,15.555555555555555,873,6.551724137931035,5
5746,2010-01-03,Sunday,18.594104308390023,9276,5.128571428571429,6
5747,2010-01-04,Monday,15.11111111111111,4727,4.897435897435898,0
5748,2010-01-05,Tuesday,16.0,5835,4.846153846153846,1
5749,2010-01-06,Wednesday,16.88888888888889,4871,4.921052631578948,2
5750,2010-01-07,Thursday,16.444444444444446,5045,5.076923076923077,3
5751,2010-01-08,Friday,14.222222222222221,4598,5.514285714285714,4
5752,2010-01-09,Saturday,12.88888888888889,3132,5.6,5
5753,2010-01-10,Sunday,15.873015873015872,6381,5.3,6
5754,2010-01-11,Monday,16.0,5416,4.973684210526316,0
5755,2010-01-12,Tuesday,16.0,5271,4.846153846153846,1
5756,2010-01-13,Wednesday,16.0,4406,4.973684210526316,2
5757,2010-01-14,Thursday,16.0,5187,4.973684210526316,3
5758,2010-01-15,Friday,11.11111111111111,1830,6.0606060606060606,4
5759,2010-01-16,Saturday,14.222222222222221,3060,5.514285714285714,5
5760,2010-01-17,Sunday,16.780045351473923,9515,5.242857142857143,6
5761,2010-01-18,Monday,17.77777777777778,5487,4.868421052631579,0
5762,2010-01-19,Tuesday,15.11111111111111,4561,5.026315789473684,1
5763,2010-01-20,Wednesday,16.0,6436,4.846153846153846,2
5764,2010-01-21,Thursday,17.77777777777778,4368,5.756756756756757,3
5765,2010-01-22,Friday,13.333333333333334,4067,5.416666666666667,4
5766,2010-01-23,Saturday,12.88888888888889,2732,5.6,5
5767,2010-01-24,Sunday,16.6351606805293,8210,5.188235294117647,6
5768,2010-01-25,Monday,16.88888888888889,5199,4.794871794871795,0
5769,2010-01-26,Tuesday,16.88888888888889,4817,4.921052631578948,1
5770,2010-01-27,Wednesday,16.0,6058,4.973684210526316,2
5771,2010-01-28,Thursday,14.222222222222221,3869,5.361111111111111,3
5772,2010-01-29,Friday,12.444444444444445,2950,5.628571428571429,4
5773,2010-01-30,Saturday,14.222222222222221,2071,6.03125,5
5774,2010-01-31,Sunday,17.687074829931973,7504,5.185714285714286,6
5775,2010-02-01,Monday,16.0,5687,4.846153846153846,0
5776,2010-02-02,Tuesday,16.88888888888889,5907,4.794871794871795,1
5777,2010-02-03,Wednesday,18.666666666666668,4569,4.6923076923076925,2
5778,2010-02-04,Thursday,14.666666666666666,4949,4.923076923076923,3
5779,2010-02-05,Friday,8.444444444444445,1891,6.4375,4
5780,2010-02-06,Saturday,16.444444444444446,1603,6.266666666666667,5
5781,2010-02-07,Sunday,15.311909262759924,10983,5.270588235294118,6
5782,2010-02-08,Monday,16.88888888888889,4329,4.921052631578948,0
5783,2010-02-09,Tuesday,16.88888888888889,4571,4.921052631578948,1
5784,2010-02-10,Wednesday,16.0,5106,4.973684210526316,2
5785,2010-02-11,Thursday,16.444444444444446,5576,4.82051282051282,3
5786,2010-02-12,Friday,11.555555555555555,3401,6.03030303030303,4
5787,2010-02-13,Saturday,15.11111111111111,4100,5.305555555555555,5
5788,2010-02-14,Sunday,16.780045351473923,6846,5.397058823529412,6
5789,2010-02-15,Monday,16.88888888888889,6265,4.921052631578948,0
5790,2010-02-16,Tuesday,16.0,4306,4.973684210526316,1
5791,2010-02-17,Wednesday,16.88888888888889,3477,5.194444444444445,2
5792,2010-02-18,Thursday,16.0,4318,5.108108108108108,3
5793,2010-02-19,Friday,14.222222222222221,2502,5.676470588235294,4
5794,2010-02-20,Saturday,12.444444444444445,2521,5.96969696969697,5
5795,2010-02-21,Sunday,15.873015873015872,8532,5.455882352941177,6
5796,2010-02-22,Monday,16.88888888888889,5979,4.921052631578948,0
5797,2010-02-23,Tuesday,16.0,5552,4.846153846153846,1
5798,2010-02-24,Wednesday,17.333333333333336,4819,4.894736842105263,2
5799,2010-02-25,Thursday,16.88888888888889,3858,5.3076923076923075,3
5800,2010-02-26,Friday,14.222222222222221,2149,5.848484848484849,4
5801,2010-02-27,Saturday,12.88888888888889,4220,5.444444444444445,5
5802,2010-02-28,Sunday,16.3265306122449,8806,5.3478260869565215,6
5803,2010-03-01,Monday,15.11111111111111,6360,4.897435897435898,0
5804,2010-03-02,Tuesday,16.88888888888889,4026,4.794871794871795,1
5805,2010-03-03,Wednesday,16.0,6163,4.846153846153846,2
5806,2010-03-04,Thursday,17.77777777777778,4379,5.138888888888889,3
5807,2010-03-05,Friday,15.11111111111111,2906,5.787878787878788,4
5808,2010-03-06,Saturday,12.444444444444445,3395,5.628571428571429,5
5809,2010-03-07,Sunday,15.646258503401361,6639,5.314285714285714,6
5810,2010-03-08,Monday,16.444444444444446,6115,5.081081081081081,0
5811,2010-03-09,Tuesday,17.857142857142858,3608,5.257142857142857,1
5812,2010-03-10,Wednesday,17.77777777777778,4364,5.138888888888889,2
5813,2010-03-11,Thursday,17.77777777777778,4669,4.868421052631579,3
5814,2010-03-12,Friday,13.333333333333334,3651,5.416666666666667,4
5815,2010-03-13,Saturday,11.555555555555555,4281,5.852941176470588,5
5816,2010-03-14,Sunday,18.147448015122876,8266,5.280487804878049,6
5817,2010-03-15,Monday,16.88888888888889,6435,4.794871794871795,0
5818,2010-03-16,Tuesday,17.77777777777778,5361,4.743589743589744,1
5819,2010-03-17,Wednesday,15.11111111111111,3960,5.305555555555555,2
5820,2010-03-18,Thursday,15.11111111111111,3534,5.465753424657534,3
5821,2010-03-19,Friday,12.444444444444445,3278,5.628571428571429,4
5822,2010-03-20,Saturday,16.444444444444446,702,6.714285714285714,5
5823,2010-03-21,Sunday,16.3265306122449,8029,5.271428571428571,6
5824,2010-03-22,Monday,16.88888888888889,5159,4.794871794871795,0
5825,2010-03-23,Tuesday,16.444444444444446,4867,4.82051282051282,1
5826,2010-03-24,Wednesday,16.0,4849,4.846153846153846,2
5827,2010-03-25,Thursday,14.222222222222221,2599,5.514285714285714,3
5828,2010-03-26,Friday,13.333333333333334,2971,5.735294117647059,4
5829,2010-03-27,Saturday,12.444444444444445,2752,5.794117647058823,5
5830,2010-03-28,Sunday,14.965986394557824,7662,5.357142857142857,6
5831,2010-03-29,Monday,16.0,4777,4.846153846153846,0
5832,2010-03-30,Tuesday,16.0,5144,4.846153846153846,1
5833,2010-03-31,Wednesday,16.0,6525,4.973684210526316,2
5834,2010-04-01,Thursday,14.222222222222221,4161,5.216216216216216,3
5835,2010-04-02,Friday,12.88888888888889,3296,5.764705882352941,4
5836,2010-04-03,Saturday,12.0,2967,5.6571428571428575,5
5837,2010-04-04,Sunday,16.3265306122449,7529,5.271428571428571,6
5838,2010-04-05,Monday,16.88888888888889,5907,4.921052631578948,0
5839,2010-04-06,Tuesday,17.77777777777778,6739,4.743589743589744,1
5840,2010-04-07,Wednesday,18.666666666666668,5600,4.6923076923076925,2
5841,2010-04-08,Thursday,16.444444444444446,4184,5.081081081081081,3
5842,2010-04-09,Friday,12.0,2851,5.6571428571428575,4
5843,2010-04-10,Saturday,12.444444444444445,2616,5.472222222222222,5
5844,2010-04-11,Sunday,17.46031746031746,9011,5.27536231884058,6
5845,2010-04-12,Monday,14.222222222222221,4613,5.216216216216216,0
5846,2010-04-13,Tuesday,16.88888888888889,4668,4.921052631578948,1
5847,2010-04-14,Wednesday,14.222222222222221,5642,5.078947368421052,2
5848,2010-04-15,Thursday,15.11111111111111,5258,5.162162162162162,3
5849,2010-04-16,Friday,12.88888888888889,3812,5.6,4
5850,2010-04-17,Saturday,13.777777777777779,2844,5.542857142857143,5
5851,2010-04-18,Sunday,16.780045351473923,8152,5.169014084507042,6
5852,2010-04-19,Monday,16.88888888888889,5540,4.794871794871795,0
5853,2010-04-20,Tuesday,15.11111111111111,4065,5.162162162162162,1
5854,2010-04-21,Wednesday,16.88888888888889,4328,4.794871794871795,2
5855,2010-04-22,Thursday,15.11111111111111,4888,4.897435897435898,3
5856,2010-04-23,Friday,14.666666666666666,2913,5.333333333333333,4
5857,2010-04-24,Saturday,12.88888888888889,2889,5.444444444444445,5
5858,2010-04-25,Sunday,15.873015873015872,7312,5.225352112676056,6
5859,2010-04-26,Monday,16.88888888888889,5610,4.794871794871795,0
5860,2010-04-27,Tuesday,18.666666666666668,6593,4.6923076923076925,1
5861,2010-04-28,Wednesday,17.77777777777778,6030,4.743589743589744,2
5862,2010-04-29,Thursday,16.0,5199,5.25,3
5863,2010-04-30,Friday,14.222222222222221,4790,5.361111111111111,4
5864,2010-05-01,Saturday,12.0,2407,5.823529411764706,5
5865,2010-05-02,Sunday,15.646258503401361,8278,5.314285714285714,6
5866,2010-05-03,Monday,16.0,5222,4.846153846153846,0
5867,2010-05-04,Tuesday,16.0,3981,5.108108108108108,1
5868,2010-05-05,Wednesday,16.88888888888889,4418,5.131578947368421,2
5869,2010-05-06,Thursday,16.0,3832,5.25,3
5870,2010-05-07,Friday,12.0,2246,5.823529411764706,4
5871,2010-05-08,Saturday,10.666666666666668,2333,6.090909090909091,5
5872,2010-05-09,Sunday,17.913832199546487,8143,5.171428571428572,6
5873,2010-05-10,Monday,15.11111111111111,5129,5.026315789473684,0
5874,2010-05-11,Tuesday,16.88888888888889,4153,4.794871794871795,1
5875,2010-05-12,Wednesday,15.833333333333332,4168,4.987654320987654,2
5876,2010-05-13,Thursday,16.88888888888889,4848,5.054054054054054,3
5877,2010-05-14,Friday,12.444444444444445,1822,6.15625,4
5878,2010-05-15,Saturday,13.333333333333334,4268,5.909090909090909,5
5879,2010-05-16,Sunday,16.780045351473923,925,6.631578947368421,6
5880,2010-05-17,Monday,17.77777777777778,5917,4.868421052631579,0
5881,2010-05-18,Tuesday,16.0,5118,4.846153846153846,1
5882,2010-05-19,Wednesday,16.0,4545,4.973684210526316,2
5883,2010-05-20,Thursday,16.0,4850,4.973684210526316,3
5884,2010-05-21,Friday,12.0,2587,6.0,4
5885,2010-05-22,Saturday,12.0,2815,6.0,5
5886,2010-05-23,Sunday,16.780045351473923,6594,5.318840579710145,6
5887,2010-05-24,Monday,16.0,6028,4.973684210526316,0
5888,2010-05-25,Tuesday,17.77777777777778,5258,4.743589743589744,1
5889,2010-05-26,Wednesday,17.77777777777778,6686,4.868421052631579,2
5890,2010-05-27,Thursday,16.88888888888889,3433,5.171428571428572,3
5891,2010-05-28,Friday,11.11111111111111,2710,5.882352941176471,4
5892,2010-05-29,Saturday,14.222222222222221,3144,5.361111111111111,5
5893,2010-05-30,Sunday,16.099773242630384,9055,5.285714285714286,6
5894,2010-05-31,Monday,16.0,5659,4.846153846153846,0
5895,2010-06-01,Tuesday,16.88888888888889,4896,4.794871794871795,1
5896,2010-06-02,Wednesday,16.0,4899,4.973684210526316,2
5897,2010-06-03,Thursday,15.11111111111111,3538,5.305555555555555,3
5898,2010-06-04,Friday,12.444444444444445,3377,5.628571428571429,4
5899,2010-06-05,Saturday,13.777777777777779,3301,5.388888888888889,5
5900,2010-06-06,Sunday,15.646258503401361,5705,5.314285714285714,6
5901,2010-06-07,Monday,16.0,5666,4.846153846153846,0
5902,2010-06-08,Tuesday,16.0,5874,4.846153846153846,1
5903,2010-06-09,Wednesday,15.11111111111111,4498,5.026315789473684,2
5904,2010-06-10,Thursday,16.88888888888889,4214,5.054054054054054,3
5905,2010-06-11,Friday,11.555555555555555,2608,5.685714285714286,4
5906,2010-06-12,Saturday,14.222222222222221,2774,5.848484848484849,5
5907,2010-06-13,Sunday,18.140589569160998,6173,5.735714285714286,6
5908,2010-06-14,Monday,16.88888888888889,6656,4.794871794871795,0
5909,2010-06-15,Tuesday,16.0,6885,4.846153846153846,1
5910,2010-06-16,Wednesday,15.11111111111111,4162,5.162162162162162,2
5911,2010-06-17,Thursday,17.77777777777778,3642,5.051282051282051,3
5912,2010-06-18,Friday,11.555555555555555,2872,5.685714285714286,4
